station_origin,station_destination,flows,population,jobs,distance
Holloway Road,Snaresbrook,0,3047,512,16354.047084660771
Holloway Road,South Ealing,4,3047,670,19448.85518560489
Holloway Road,South Harrow,0,3047,387,24807.112061835312
Holloway Road,South Kensington,70,3047,15325,8884.304462660435
Holloway Road,South Ruislip,0,3047,289,25634.362575601237
Holloway Road,South Wimbledon,0,3047,1361,19185.27684102734
Holloway Road,South Woodford,0,3047,766,17669.89544790154
Holloway Road,Southfields,2,3047,1351,16442.010655303944
Holloway Road,Southgate,10,3047,874,10646.85907023819
Holloway Road,Southwark,14,3047,10326,7453.512163923495
Holloway Road,St. James's Park,5,3047,13339,7342.162356260436
Holloway Road,St. John's Wood,5,3047,3982,7277.7675750736
Holloway Road,St. Paul's,44,3047,13446,5887.452347075898
Holloway Road,Stamford Brook,4,3047,784,14493.687421501885
Holloway Road,Stanmore,0,3047,983,23215.310476199073
Holloway Road,Stepney Green,1,3047,1879,9119.483734798958
Holloway Road,Stockwell,2,3047,1623,10756.431036374013
Holloway Road,Stonebridge Park,0,3047,729,14761.475186901862
Holloway Road,Stratford,5,3047,55954,10900.632601696216
Holloway Road,Sudbury Hill,0,3047,277,25571.3281054211
Holloway Road,Sudbury Town,0,3047,218,23954.333031923452
Holloway Road,Swiss Cottage,3,3047,2598,8247.686821293084
Holloway Road,Tooting Bec,1,3047,1239,15751.532648373162
Holloway Road,Tooting Broadway,1,3047,4506,16826.455975195615
Holloway Road,Tottenham Court Road,18,3047,19126,5023.886365557758
Holloway Road,Tottenham Hale,20,3047,3239,5998.97106556901
Holloway Road,Totteridge & Whetstone,0,3047,287,17293.04011032358
Holloway Road,Tower Hill,5,3047,8286,7292.625768594182
Holloway Road,Tufnell Park,0,3047,557,6929.3853680863485
Holloway Road,Turnham Green,3,3047,1515,15098.441528766893
Holloway Road,Turnpike Lane,18,3047,992,4877.224270239722
