mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
928,860,8.29,63.897,35.915,47.254,23.22,6.178,DLR
928,861,24.073,162.564,65.75,35.545002,14.978,5.8519998,DLR
928,862,6.548,35.36,22.222,52.973,21.242,5.5,DLR
928,864,4.909,19.016,8.635,6.993,0.865,0.298,DLR
928,865,2.4720001,6.419,15.544,21.516,7.168,3.056,DLR
928,866,2.946,4.506,13.361,8.219,3.236,0.93,DLR
928,867,1.152,3.799,2.59,6.19,4.0,0.606,DLR
928,879,4.764,30.503,111.041,90.959,35.588,9.116,DLR
928,882,0.0,0.78000003,0.845,1.846,1.514,0.0,DLR
928,883,1.691,1.702,2.376,8.541,0.477,0.0,DLR
928,884,1.622,3.108,3.207,14.934,10.427,1.7360001,DLR
928,886,0.0,0.702,3.344,6.6019998,3.82,0.0,DLR
928,887,0.95500004,1.944,1.368,1.402,1.998,0.0,DLR
928,888,0.698,1.132,1.701,5.294,1.028,4.826,DLR
928,890,1.29,1.124,1.009,6.874,0.828,3.549,DLR
928,893,0.0,0.71099997,0.664,1.259,0.427,0.059,DLR
928,894,0.0,1.256,1.3379999,1.215,1.107,0.0,DLR
928,895,0.19,1.079,0.899,2.521,2.167,0.001,DLR
928,897,43.656,46.01,72.513,153.796,69.056,18.649,DLR
928,898,3.192,14.823,36.716,72.067,38.757,15.347,DLR
928,940,17.921999,134.255,169.423,357.931,127.254,27.354,DLR
940,504,9.191999,30.036,2.629,6.809,1.911,0.49,DLR
940,513,88.987,585.389,231.411,164.965,95.006,29.5,DLR
940,523,0.0,6.0690002,1.813,1.973,0.539,0.0,DLR
940,533,3.6200001,8.484,7.327,3.298,0.98399997,0.0,DLR
940,538,2.573,11.434,5.323,3.5839999,4.379,0.0,DLR
940,559,1.273,3.606,3.67,1.133,0.624,1.2030001,DLR
940,719,94.868004,543.679,232.572,242.543,64.66,22.955,DLR
940,750,0.0,4.347,1.262,3.915,1.079,2.352,DLR
940,757,0.089,0.793,0.017,0.0,0.025,0.139,DLR
940,842,323.079,1920.213,399.08398,354.812,94.304,34.88,DLR
940,850,2.474,32.846,22.749,18.217001,4.203,5.8640003,DLR
940,851,12.808001,133.797,43.705,25.43,10.396,7.951,DLR
940,853,19.342001,46.414,24.618,14.989,3.747,2.368,DLR
940,854,28.087,233.527,117.062,70.309,28.177,7.717,DLR
940,855,232.528,1604.389,286.4,186.702,59.149,23.045,DLR
940,856,4.354,81.375,78.096,70.16,34.349,11.438,DLR
940,857,5.763,41.453,43.224,34.508,15.623,5.814,DLR
940,858,10.824,14.642,23.809,26.086,14.393,11.241,DLR
940,859,5.39,39.898,3.645,5.621,2.086,1.312,DLR
940,860,42.632,398.23502,95.28,70.119,29.544,11.702,DLR
940,861,58.219,660.641,143.707,57.732,22.687,11.624,DLR
940,862,73.136,344.809,140.681,183.769,57.437,12.92,DLR
940,864,32.947,116.644,24.36,8.056,0.739,0.023,DLR
940,865,12.95,58.397,64.314,32.057,13.791,7.751,DLR
940,866,9.686,42.787,39.128,17.375,3.33,3.892,DLR
940,867,8.138,45.694,14.306,21.84,6.397,4.853,DLR
940,879,17.561,209.349,332.653,162.325,48.76,12.69,DLR
940,882,6.712,55.815998,3.304,1.463,0.757,3.888,DLR
940,883,7.749,35.513,8.375,10.372,6.229,1.093,DLR
940,884,7.942,53.038002,26.586,37.127,22.997,5.617,DLR
940,886,2.571,13.114,9.9210005,8.325,4.272,2.633,DLR
940,887,4.639,14.923,11.913,4.423,2.546,0.416,DLR
940,888,4.432,17.049,7.5,5.697,1.426,0.969,DLR
940,889,5.677,23.16,1.73,1.098,2.128,2.625,DLR
940,890,2.008,20.482,6.989,6.591,0.461,0.92,DLR
940,891,0.0,1.47,1.669,2.886,1.5419999,0.0,DLR
940,893,0.75,37.58,24.015,4.715,0.878,0.019,DLR
940,894,5.723,10.0460005,1.679,3.9689999,2.914,0.53900003,DLR
940,895,3.416,15.83,12.7699995,17.531,4.97,0.733,DLR
940,897,37.093,165.878,275.136,225.027,94.931,48.892,DLR
940,898,1.6159999,26.083,61.852,68.121,28.838,18.44,DLR
940,928,12.287,179.7,97.88,68.705,22.066,9.3,DLR
